client_id,duration_count,duration_mean,Class
4020479,1.0,25.666666666666668,Fast Passer
4020546,1.0,33.5,Slow Passer
4020782,1.0,35.0,Slow Passer
4020788,1.0,19.22222222222222,Fast Passer
4021585,1.0,15.916666666666666,Fast Passer
4021663,2.0,5.5,Fast Repeater
4021908,5.0,8.0,Fast Repeater
4021911,2.0,13.895833333333332,Fast Repeater
4022071,1.0,15.8,Fast Passer
4022403,2.0,27.285714285714285,Fast Repeater
4022550,2.0,15.6,Fast Repeater
4022592,1.0,38.5,Slow Passer
4023351,1.5,515.2,Slow Repeater
4023574,1.5,503.5,Slow Repeater
4023749,1.0,510.625,Slow Passer
4023916,2.0,670.6666666666666,Slow Repeater
4023943,1.0,54.4,Slow Passer
4023983,1.0,999.0,Slow Passer
4024034,1.0,33.0,Slow Passer
4024129,1.0,27.8,Fast Passer
4024471,1.0,40.833333333333336,Slow Passer
4025125,1.0,21.619999999999997,Fast Passer
4025195,1.0,999.0,Slow Passer
4025387,1.2,207.6,Slow Repeater
4025570,1.0,12.5,Fast Passer
4026126,1.0,23.2,Fast Passer
4026139,1.0,17.466666666666665,Fast Passer
4026198,1.0,49.6,Slow Passer
4026200,5.0,4.428571428571429,Fast Repeater
4026567,1.0,21.4,Fast Passer
4026632,1.5,19.333333333333332,Fast Repeater
4026832,1.0,999.0,Slow Passer
4026845,1.0,19.625,Fast Passer
4027064,1.0,32.666666666666664,Slow Passer
4027294,2.0,34.57142857142857,Slow Repeater
4027346,1.0,23.275,Fast Passer
4027432,3.0,999.0,Slow Repeater
4027459,1.0,43.5,Slow Passer
4027554,1.0,14.0,Fast Passer
4027903,1.0,12.0,Fast Passer
4028151,2.5,508.07142857142856,Slow Repeater
4028292,1.0,30.5,Slow Passer
4028331,1.0,28.5,Fast Passer
4028430,3.0,345.8076923076923,Slow Repeater
4028644,1.0,514.5,Slow Passer
4028896,1.0,32.75,Slow Passer
4029048,1.0,34.5,Slow Passer
4029062,2.0,25.5,Fast Repeater
4029177,2.0,15.25,Fast Repeater
4029417,1.0,33.535714285714285,Slow Passer
4029961,1.0,6.0,Fast Passer
4030138,5.0,13.5,Fast Repeater
4030233,1.0,15.5,Fast Passer
4030266,2.0,2.3333333333333335,Fast Repeater
4030724,1.0,29.8,Fast Passer
4031135,1.0,272.125,Slow Passer
4031173,1.0,30.25,Slow Passer
4031392,1.0,19.25,Fast Passer
4031585,1.0,20.4,Fast Passer
4031845,3.0,27.428571428571427,Fast Repeater
4031982,1.0,28.25,Fast Passer
4032058,2.0,5.0,Fast Repeater
4032180,1.0,30.4,Slow Passer
4032421,1.0,17.0,Fast Passer
4032483,1.0,44.0,Slow Passer
4032636,2.0,10.0,Fast Repeater
4032817,1.0,17.2,Fast Passer
4033061,2.0,19.0,Fast Repeater
4033437,1.0,29.4,Fast Passer
4033851,2.0,29.384615384615383,Fast Repeater
4034001,1.0,508.25,Slow Passer
4034134,1.0,20.25,Fast Passer
4034386,2.0,17.0,Fast Repeater
4034394,1.0,13.75,Fast Passer
4034407,1.0,14.8,Fast Passer
4034495,1.0,999.0,Slow Passer
4034516,1.0,33.0,Slow Passer
4034714,1.0,18.333333333333332,Fast Passer
4034756,1.0,22.6,Fast Passer
4035115,1.0,999.0,Slow Passer
4035134,1.0,20.875,Fast Passer
4035305,1.0,21.5,Fast Passer
4035366,1.0,40.0,Slow Passer
4035739,1.5,28.2,Fast Repeater
4035754,1.0,999.0,Slow Passer
4035879,2.0,15.333333333333334,Fast Repeater
4035907,3.0,9.285714285714286,Fast Repeater
4035951,1.0,45.8,Slow Passer
4036051,1.3333333333333333,23.744444444444444,Fast Repeater
4036239,1.0,36.4,Slow Passer
4036345,1.0,24.6,Fast Passer
4036374,2.5,11.875,Fast Repeater
4036686,1.0,20.0,Fast Passer
4036802,4.0,1.3333333333333333,Fast Repeater
4036960,2.0,25.2,Fast Repeater
4036982,2.0,19.857142857142858,Fast Repeater
4037065,1.0,46.2,Slow Passer
4037586,1.0,43.25,Slow Passer
4038025,3.0,24.714285714285715,Fast Repeater
4038026,1.5,517.625,Slow Repeater
4038383,1.0,46.666666666666664,Slow Passer
4039121,1.5,16.708333333333332,Fast Repeater
4039397,3.0,20.125,Fast Repeater
4039480,1.0,16.6,Fast Passer
4039539,2.6666666666666665,336.05555555555554,Slow Repeater
4039703,3.0,999.0,Slow Repeater
4039740,1.6666666666666667,17.74206349206349,Fast Repeater
4040468,5.0,1.1666666666666667,Fast Repeater
4040498,1.0,7.0,Fast Passer
4040609,1.0,41.6,Slow Passer
4040765,1.0,999.0,Slow Passer
4041751,2.0,2.3333333333333335,Fast Repeater
4042089,2.0,19.142857142857142,Fast Repeater
4042144,1.0,30.8,Slow Passer
4042374,1.0,999.0,Slow Passer
4042402,1.0,35.833333333333336,Slow Passer
4042433,1.0,999.0,Slow Passer
4042775,1.0,38.5,Slow Passer
4043025,2.0,999.0,Slow Repeater
4043033,4.5,7.320512820512821,Fast Repeater
4043123,2.0,39.57142857142857,Slow Repeater
4043285,2.0,33.8,Slow Repeater
4043355,1.0,29.6,Fast Passer
4043427,1.0,40.2,Slow Passer
4043662,1.0,33.25,Slow Passer
4043994,1.0,38.666666666666664,Slow Passer
4044195,1.0,21.0,Fast Passer
4044316,1.0,23.2,Fast Passer
4044347,3.0,6.6,Fast Repeater
4044372,2.0,22.571428571428573,Fast Repeater
4044837,1.0,22.25,Fast Passer
4044894,2.0,15.333333333333334,Fast Repeater
4044961,1.0,46.6,Slow Passer
4045017,1.0,22.4,Fast Passer
4045265,1.0,999.0,Slow Passer
4045514,3.0,4.25,Fast Repeater
4045580,1.0,999.0,Slow Passer
4046178,1.0,41.4,Slow Passer
4046358,2.3333333333333335,352.5,Slow Repeater
4046428,1.0,521.25,Slow Passer
4046490,2.5,33.285714285714285,Slow Repeater
4046775,1.0,30.75,Slow Passer
4048382,1.6666666666666667,24.333333333333332,Fast Repeater
4048642,1.0,999.0,Slow Passer
4048734,2.0,11.285714285714286,Fast Repeater
4048904,1.0,49.2,Slow Passer
4048916,1.0,681.1666666666666,Slow Passer
4048954,1.0,38.0,Slow Passer
4049653,1.0,29.333333333333332,Fast Passer
4049668,1.5,6.75,Fast Repeater
4050071,3.0,13.615384615384615,Fast Repeater
4050302,2.0,20.615384615384617,Fast Repeater
4050608,2.0,36.75,Slow Repeater
4050627,1.0,49.2,Slow Passer
4051239,1.0,14.8,Fast Passer
4051272,3.0,999.0,Slow Repeater
4051804,1.0,43.75,Slow Passer
4051889,1.0,22.4,Fast Passer
4052168,2.0,12.0,Fast Repeater
4052287,1.0,21.75,Fast Passer
4052523,1.0,27.083333333333332,Fast Passer
4052800,2.0,11.25,Fast Repeater
4053116,2.0,11.75,Fast Repeater
4053170,1.0,26.0,Fast Passer
4053273,1.0,11.75,Fast Passer
4053606,4.0,0.8,Fast Repeater
4053669,1.0,17.8,Fast Passer
4053786,1.0,11.6,Fast Passer
4053808,1.0,28.5,Fast Passer
4054039,1.0,22.666666666666668,Fast Passer
4054320,1.0,21.6,Fast Passer
4054439,1.0,22.8,Fast Passer
4054527,1.0,7.0,Fast Passer
4054538,2.0,49.25,Slow Repeater
4054828,1.0,54.8,Slow Passer
4054841,1.0,37.8,Slow Passer
4054879,1.0,55.333333333333336,Slow Passer
4054953,2.0,18.571428571428573,Fast Repeater
4055095,1.0,31.4,Slow Passer
4055142,2.0,999.0,Slow Repeater
4055191,1.0,18.4,Fast Passer
4055202,1.0,24.25,Fast Passer
4055364,1.0,4.0,Fast Passer
4055484,1.5,18.089285714285715,Fast Repeater
4055560,1.5,28.866666666666667,Fast Repeater
4055654,1.0,20.25,Fast Passer
4055697,1.0,15.4,Fast Passer
4055781,1.0,999.0,Slow Passer
4055969,3.0,999.0,Slow Repeater
4055971,1.0,23.8,Fast Passer
4056116,1.0,21.75,Fast Passer
4056123,1.0,44.833333333333336,Slow Passer
4056698,1.0,34.5,Slow Passer
4056755,1.5,23.5,Fast Repeater
4056772,1.0,15.25,Fast Passer
4056801,2.0,38.833333333333336,Slow Repeater
4056834,1.0,999.0,Slow Passer
4057075,2.0,31.333333333333332,Slow Repeater
4057120,1.0,27.666666666666668,Fast Passer
4057296,1.0,11.333333333333334,Fast Passer
4057461,1.0,18.8,Fast Passer
4058168,1.5,506.3,Slow Repeater
4058187,1.0,38.0,Slow Passer
4058793,1.0,26.666666666666668,Fast Passer
4058807,4.5,502.03846153846155,Slow Repeater
4059081,3.0,19.7,Fast Repeater
4059114,1.0,29.833333333333332,Fast Passer
4059220,3.0,5.285714285714286,Fast Repeater
4059279,1.0,49.2,Slow Passer
4059496,1.0,46.25,Slow Passer
4059611,1.0,19.142857142857142,Fast Passer
4059624,2.0,24.0,Fast Repeater
4059744,1.0,17.0,Fast Passer
4059897,2.0,19.857142857142858,Fast Repeater
4060286,4.0,2.0,Fast Repeater
4060334,1.0,25.8,Fast Passer
4060503,2.0,2.6666666666666665,Fast Repeater
4060581,1.0,40.4,Slow Passer
4060775,1.0,45.25,Slow Passer
4060801,2.25,751.5625,Slow Repeater
4060998,1.0,31.333333333333332,Slow Passer
4061038,3.0,999.0,Slow Repeater
4061104,1.0,24.4,Fast Passer
4061217,1.0,23.0,Fast Passer
4061506,1.0,515.9444444444445,Slow Passer
4061641,2.5,12.38888888888889,Fast Repeater
4061878,1.0,37.0,Slow Passer
4061908,1.0,25.375,Fast Passer
4061962,1.0,33.75,Slow Passer
4061978,1.0,999.0,Slow Passer
4062529,2.0,6.666666666666667,Fast Repeater
4062570,1.0,999.0,Slow Passer
4062741,1.0,65.0,Slow Passer
4063057,1.0,36.8,Slow Passer
4063257,3.0,33.285714285714285,Slow Repeater
4063405,1.0,34.875,Slow Passer
4063413,1.0,344.7,Slow Passer
4063626,1.0,13.4,Fast Passer
4063853,1.0,35.8,Slow Passer
4063880,1.0,23.5,Fast Passer
4064024,2.0,7.333333333333333,Fast Repeater
4064505,1.0,45.75,Slow Passer
4064683,1.0,7.5,Fast Passer
4064969,1.0,51.75,Slow Passer
4065016,1.0,40.25,Slow Passer
4065052,1.0,39.75,Slow Passer
4065099,1.0,999.0,Slow Passer
4065760,1.0,31.666666666666668,Slow Passer
4065831,2.0,30.4,Slow Repeater
4066194,2.0,19.8,Fast Repeater
4066207,1.0,15.0,Fast Passer
4066551,1.0,21.6,Fast Passer
4066643,2.0,20.142857142857142,Fast Repeater
4066789,1.0,39.33333333333333,Slow Passer
4066795,1.0,18.666666666666668,Fast Passer
4066835,1.0,14.8,Fast Passer
4066934,4.0,9.428571428571429,Fast Repeater
4067631,1.0,29.0,Fast Passer
4067691,1.0,43.0,Slow Passer
4068002,1.0,21.4,Fast Passer
4068410,2.5,9.833333333333332,Fast Repeater
4068771,1.0,23.8,Fast Passer
4069058,1.0,999.0,Slow Passer
4069070,1.0,19.2,Fast Passer
4069169,1.0,30.8,Slow Passer
4069267,1.0,20.75,Fast Passer
4069319,2.0,35.333333333333336,Slow Repeater
4069324,1.0,56.0,Slow Passer
4069336,2.0,9.0,Fast Repeater
4069427,4.0,26.5,Fast Repeater
4069568,4.0,15.25,Fast Repeater
4069580,1.0,45.2,Slow Passer
4069950,2.0,26.0,Fast Repeater
4070311,1.0,17.4,Fast Passer
4070381,1.0,22.5,Fast Passer
4070558,1.0,13.4,Fast Passer
4070629,1.0,53.5,Slow Passer
4070645,1.0,33.6,Slow Passer
4070732,1.0,528.5,Slow Passer
4070915,1.0,39.8,Slow Passer
4071184,1.0,522.0,Slow Passer
4071423,2.3333333333333335,679.7777777777777,Slow Repeater
4071459,2.0,1.3333333333333333,Fast Repeater
4071492,1.3333333333333333,348.0,Slow Repeater
4071532,1.0,19.4,Fast Passer
4071963,2.0,9.25,Fast Repeater
4071978,1.0,27.0,Fast Passer
4072010,1.0,67.0,Slow Passer
4072319,1.0,22.6,Fast Passer
4072410,1.0,46.2,Slow Passer
4072973,3.0,15.4,Fast Repeater
4073402,1.0,34.2,Slow Passer
4073412,1.0,514.4,Slow Passer
4073518,1.0,19.333333333333332,Fast Passer
4073560,1.0,36.2,Slow Passer
4074141,2.0,999.0,Slow Repeater
4074198,1.0,28.5,Fast Passer
4074233,1.0,16.25,Fast Passer
4074599,7.0,24.764705882352942,Fast Repeater
4074779,1.0,16.6,Fast Passer
4074905,1.0,44.0,Slow Passer
4075251,1.0,40.8,Slow Passer
4075274,2.0,6.333333333333333,Fast Repeater
4075374,2.0,11.0,Fast Repeater
4075598,1.0,47.6,Slow Passer
4075614,1.0,16.4,Fast Passer
4075714,1.0,999.0,Slow Passer
4075792,2.0,511.6,Slow Repeater
4075832,1.0,31.2,Slow Passer
4076076,1.0,54.8,Slow Passer
4076427,1.0,999.0,Slow Passer
4076848,1.5,24.75,Fast Repeater
4077074,1.0,30.0,Fast Passer
4077197,2.0,34.833333333333336,Slow Repeater
4077516,1.0,45.8,Slow Passer
4078671,2.0,18.5,Fast Repeater
4079224,1.0,30.0,Fast Passer
4079273,1.0,56.4,Slow Passer
4079311,5.0,4.909090909090909,Fast Repeater
4079351,1.0,20.0,Fast Passer
4079367,1.0,32.25,Slow Passer
4079649,1.0,45.8,Slow Passer
4079997,1.0,26.25,Fast Passer
4080024,1.0,49.333333333333336,Slow Passer
4080079,1.0,24.4,Fast Passer
4080093,1.0,19.833333333333332,Fast Passer
4080376,1.0,43.25,Slow Passer
4080642,1.0,25.75,Fast Passer
4080779,1.8,412.93999999999994,Slow Repeater
4080806,3.0,12.666666666666666,Fast Repeater
4081122,4.0,18.583333333333332,Fast Repeater
4081136,1.0,20.5,Fast Passer
4081355,2.0,27.5,Fast Repeater
4081642,1.0,12.85,Fast Passer
4082227,1.0,59.8,Slow Passer
4082474,1.0,35.8,Slow Passer
4082632,1.0,5.5,Fast Passer
4082920,2.0,30.166666666666668,Slow Repeater
4083216,1.0,31.0,Slow Passer
4083243,1.0,511.875,Slow Passer
4083477,2.0,5.25,Fast Repeater
4083799,2.0,35.333333333333336,Slow Repeater
4083801,4.0,13.4,Fast Repeater
4083986,1.0,16.0,Fast Passer
4084333,1.0,27.75,Fast Passer
4084575,1.0,28.375,Fast Passer
4084703,1.0,2.0,Fast Passer
4084839,1.0,24.0,Fast Passer
4085154,1.0,27.2,Fast Passer
4085199,2.0,26.0,Fast Repeater
4085238,1.0,15.666666666666666,Fast Passer
4085599,1.0,8.25,Fast Passer
4085994,1.0,61.5,Slow Passer
4086061,1.0,3.0,Fast Passer
4086452,1.0,50.5,Slow Passer
4086613,1.0,25.5,Fast Passer
4087259,1.0,531.7,Slow Passer
4087635,1.0,31.4,Slow Passer
4087696,1.0,26.5,Fast Passer
4087981,1.0,25.2,Fast Passer
4088251,1.0,999.0,Slow Passer
4088467,1.0,999.0,Slow Passer
4088681,2.0,7.4,Fast Repeater
4089005,2.0,16.666666666666668,Fast Repeater
4089083,1.0,22.625,Fast Passer
4089089,1.0,40.75,Slow Passer
4089185,4.0,15.764285714285712,Fast Repeater
4089647,1.0,33.75,Slow Passer
4089994,1.0,30.0,Fast Passer
4090058,1.0,27.75,Fast Passer
4090225,1.0,10.5,Fast Passer
4090544,2.0,17.5,Fast Repeater
4090794,2.5,508.42857142857144,Slow Repeater
4090961,7.0,999.0,Slow Repeater
4091136,1.5,27.06666666666667,Fast Repeater
4091619,1.0,8.5,Fast Passer
4091772,1.0,999.0,Slow Passer
4092262,1.0,999.0,Slow Passer
4092629,1.0,32.333333333333336,Slow Passer
4093095,3.0,49.833333333333336,Slow Repeater
4094074,1.0,8.5,Fast Passer
4094092,1.0,31.2,Slow Passer
4094463,1.0,36.5,Slow Passer
4094805,1.0,999.0,Slow Passer
4094897,1.0,999.0,Slow Passer
4095211,1.0,35.6,Slow Passer
4095697,1.0,36.0,Slow Passer
4096272,1.0,35.0,Slow Passer
4096581,2.0,999.0,Slow Repeater
4096660,1.0,24.4,Fast Passer
4097289,1.0,9.375,Fast Passer
4097339,1.5,19.925,Fast Repeater
4097570,2.6666666666666665,14.71111111111111,Fast Repeater
4097842,1.0,33.25,Slow Passer
4097959,1.0,999.0,Slow Passer
4097966,1.0,30.2,Slow Passer
4098071,4.0,24.857142857142858,Fast Repeater
4098097,1.0,22.333333333333332,Fast Passer
4098272,2.0,36.0,Slow Repeater
4098282,2.0,345.68333333333334,Slow Repeater
4098525,1.0,36.166666666666664,Slow Passer
4098855,1.5,999.0,Slow Repeater
4098881,1.0,1.5,Fast Passer
4098943,4.0,19.416666666666668,Fast Repeater
4098999,1.0,41.666666666666664,Slow Passer
4099147,1.0,5.5,Fast Passer
4099573,1.0,29.0,Fast Passer
4099580,1.0,20.333333333333332,Fast Passer
4099602,1.0,2.5,Fast Passer
4099829,1.0,37.666666666666664,Slow Passer
4100161,1.0,47.666666666666664,Slow Passer
4100291,1.0,31.714285714285715,Slow Passer
4100506,2.0,4.0,Fast Repeater
4100642,2.0,16.428571428571427,Fast Repeater
4100859,1.0,27.833333333333332,Fast Passer
4100887,1.0,999.0,Slow Passer
4101005,1.0,47.666666666666664,Slow Passer
4101033,1.0,39.0,Slow Passer
4101739,1.0,28.6,Fast Passer
4101888,1.0,27.8,Fast Passer
4101933,1.0,43.25,Slow Passer
4102060,1.0,999.0,Slow Passer
4102238,1.0,39.0,Slow Passer
4102473,1.0,18.5,Fast Passer
4102668,1.0,31.0,Slow Passer
4102723,1.0,36.666666666666664,Slow Passer
4103512,1.0,999.0,Slow Passer
4103576,4.0,18.333333333333332,Fast Repeater
4103879,1.0,28.0,Fast Passer
4104089,1.0,28.0,Fast Passer
4104125,1.0,29.75,Fast Passer
4104207,1.0,999.0,Slow Passer
4104349,1.0,13.666666666666666,Fast Passer
4104396,1.0,39.2,Slow Passer
4104463,6.0,2.2222222222222223,Fast Repeater
4104497,1.0,28.2,Fast Passer
4104755,1.0,36.8,Slow Passer
4105116,1.0,27.25,Fast Passer
4105118,1.0,13.4,Fast Passer
4105263,2.0,14.8,Fast Repeater
4105704,2.0,18.066666666666666,Fast Repeater
4105875,1.5,509.7,Slow Repeater
4106010,1.0,41.0,Slow Passer
4106216,1.0,10.0,Fast Passer
4106308,1.0,32.0,Slow Passer
4106356,1.5,513.6666666666666,Slow Repeater
4106367,1.0,25.666666666666668,Fast Passer
4106730,1.0,999.0,Slow Passer
4106857,1.0,40.333333333333336,Slow Passer
4107185,1.3333333333333333,355.23809523809524,Slow Repeater
4107255,1.0,507.0,Slow Passer
4107591,1.0,30.0,Fast Passer
4107723,3.0,2.5,Fast Repeater
4107762,1.0,999.0,Slow Passer
4108261,1.0,31.5,Slow Passer
4108295,1.5,29.775,Fast Repeater
4108799,4.0,16.75,Fast Repeater
4109359,1.0,14.0,Fast Passer
4109719,1.0,42.8,Slow Passer
4109815,1.0,20.2,Fast Passer
4110011,3.0,999.0,Slow Repeater
4110312,1.3333333333333333,345.1269841269841,Slow Repeater
4110494,5.5,12.033333333333333,Fast Repeater
4110552,1.0,33.25,Slow Passer
4111144,1.0,41.25,Slow Passer
4111496,1.0,32.75,Slow Passer
4111814,1.0,28.4,Fast Passer
4112213,1.6666666666666667,20.158730158730158,Fast Repeater
4112248,1.0,32.25,Slow Passer
4112456,4.0,23.333333333333332,Fast Repeater
4112474,1.0,263.875,Slow Passer
4112563,1.0,15.75,Fast Passer
4113140,1.0,27.5,Fast Passer
4113740,1.0,35.5,Slow Passer
4114037,1.0,10.2,Fast Passer
4114730,1.0,16.75,Fast Passer
4115450,2.0,2.75,Fast Repeater
4115478,2.0,507.0,Slow Repeater
4115540,1.0,49.0,Slow Passer
4115939,2.0,25.8,Fast Repeater
4116051,1.0,31.0,Slow Passer
4116392,3.0,8.4,Fast Repeater
4116628,1.0,26.4,Fast Passer
4116719,2.0,18.5,Fast Repeater
4116773,1.0,48.8,Slow Passer
4116837,1.5,15.333333333333334,Fast Repeater
4117219,1.0,27.0,Fast Passer
4117315,2.0,27.5,Fast Repeater
4117506,1.0,17.0,Fast Passer
4117938,2.0,31.833333333333332,Slow Repeater
4118034,2.0,26.0,Fast Repeater
4118156,1.0,35.2,Slow Passer
4118402,3.0,999.0,Slow Repeater
4118627,1.0,37.2,Slow Passer
4118752,1.0,34.75,Slow Passer
4118789,1.0,508.0,Slow Passer
4119087,1.0,999.0,Slow Passer
4119453,1.0,25.2,Fast Passer
4119789,2.0,18.3,Fast Repeater
4119895,2.0,9.05,Fast Repeater
4119989,1.0,29.25,Fast Passer
4120229,1.0,510.9,Slow Passer
4120299,2.0,4.0,Fast Repeater
4120456,1.0,7.6,Fast Passer
4120526,1.0,42.8,Slow Passer
4120604,1.0,47.8,Slow Passer
4121001,2.0,7.0,Fast Repeater
4121100,1.0,508.4,Slow Passer
4121121,1.0,34.75,Slow Passer
4121467,2.0,529.875,Slow Repeater
4121606,1.0,34.8,Slow Passer
4122278,1.0,514.25,Slow Passer
4122372,2.0,16.4,Fast Repeater
4122475,2.0,999.0,Slow Repeater
4122503,3.0,999.0,Slow Repeater
4122600,3.0,12.5,Fast Repeater
4122934,1.0,28.925,Fast Passer
4123026,1.0,26.333333333333332,Fast Passer
4123242,1.0,12.333333333333334,Fast Passer
4123326,1.0,29.666666666666668,Fast Passer
4123542,1.0,20.2,Fast Passer
4123651,1.0,14.6,Fast Passer
4123816,1.0,12.0,Fast Passer
4124100,1.0,18.75,Fast Passer
4124205,1.0,12.125,Fast Passer
4124913,2.0,21.666666666666668,Fast Repeater
4124925,3.0,3.0,Fast Repeater
4124935,2.0,16.0,Fast Repeater
4125085,1.0,24.4,Fast Passer
4125670,1.0,25.75,Fast Passer
4126206,1.5,28.8,Fast Repeater
4126756,1.0,14.45,Fast Passer
4126924,1.0,44.0,Slow Passer
4127282,1.0,26.166666666666668,Fast Passer
4127597,5.0,20.555555555555557,Fast Repeater
4128771,1.0,33.8,Slow Passer
4129281,1.0,35.4,Slow Passer
4129506,2.0,20.166666666666668,Fast Repeater
4129537,1.0,20.6,Fast Passer
4129662,1.0,999.0,Slow Passer
4129913,1.0,8.333333333333334,Fast Passer
4129973,1.0,36.6,Slow Passer
4130166,1.5,508.57142857142856,Slow Repeater
4130172,1.0,45.0,Slow Passer
4130347,1.0,40.57142857142857,Slow Passer
4130407,2.0,23.4,Fast Repeater
4130408,4.0,510.45,Slow Repeater
4131648,7.5,501.3235294117647,Slow Repeater
4132060,1.0,3.5,Fast Passer
4132062,1.0,17.2,Fast Passer
4132450,2.0,516.5,Slow Repeater
4132556,1.0,14.25,Fast Passer
4133405,1.0,27.857142857142858,Fast Passer
4133509,2.0,506.9,Slow Repeater
4134088,1.0,999.0,Slow Passer
4134354,2.0,999.0,Slow Repeater
4134661,1.0,18.625,Fast Passer
4134674,1.0,21.2,Fast Passer
4134775,1.0,24.0,Fast Passer
4135136,2.0,7.916666666666667,Fast Repeater
4135204,3.0,26.22222222222222,Fast Repeater
4135603,2.0,9.833333333333334,Fast Repeater
4135604,1.0,26.6,Fast Passer
4135771,2.0,11.2,Fast Repeater
4135832,1.0,999.0,Slow Passer
4136161,1.0,22.0,Fast Passer
4136269,1.0,58.25,Slow Passer
4137311,1.0,33.75,Slow Passer
4137437,1.0,24.4,Fast Passer
4137479,1.0,41.2,Slow Passer
4137841,1.0,28.0,Fast Passer
4137856,2.0,38.55555555555556,Slow Repeater
4137918,1.5,14.4,Fast Repeater
4137955,1.0,16.25,Fast Passer
4138042,2.75,754.75,Slow Repeater
4138511,1.0,27.333333333333332,Fast Passer
4138774,1.0,31.0,Slow Passer
4138843,1.0,19.25,Fast Passer
4138900,1.0,41.5,Slow Passer
4139086,3.0,35.6,Slow Repeater
4139445,1.0,25.285714285714285,Fast Passer
4139496,1.0,24.6,Fast Passer
4139600,1.5,24.625,Fast Repeater
4139631,2.0,502.75,Slow Repeater
4139697,2.5,25.325,Fast Repeater
4139977,1.0,38.0,Slow Passer
4140276,1.0,518.25,Slow Passer
4140577,2.0,3.6666666666666665,Fast Repeater
4140751,1.0,20.4,Fast Passer
4141484,2.0,20.2,Fast Repeater
4141660,2.0,36.2,Slow Repeater
4141865,1.0,30.333333333333332,Slow Passer
4141937,2.0,21.833333333333332,Fast Repeater
4142015,1.0,23.0,Fast Passer
4142051,1.0,39.8,Slow Passer
4142199,1.0,23.6,Fast Passer
4142389,2.3333333333333335,348.0416666666667,Slow Repeater
4142755,3.0,999.0,Slow Repeater
4142763,1.0,16.5,Fast Passer
4143163,1.5,15.325,Fast Repeater
4143292,1.0,50.0,Slow Passer
4143462,1.0,28.0,Fast Passer
4143564,1.0,26.75,Fast Passer
4144091,1.0,340.88888888888886,Slow Passer
4144892,1.5,24.45,Fast Repeater
4145296,3.0,17.2,Fast Repeater
4145746,2.0,999.0,Slow Repeater
4145904,1.0,999.0,Slow Passer
4146433,1.0,16.4,Fast Passer
4147030,1.0,49.2,Slow Passer
4147280,1.0,34.4,Slow Passer
4147935,1.0,17.0,Fast Passer
4147941,2.0,17.833333333333332,Fast Repeater
4148066,1.0,30.166666666666668,Slow Passer
4148135,1.0,49.75,Slow Passer
4148488,1.0,511.125,Slow Passer
4148564,1.0,33.6,Slow Passer
4148568,2.6666666666666665,353.56190476190477,Slow Repeater
4149206,2.0,8.75,Fast Repeater
4149505,1.0,13.8,Fast Passer
4149721,1.0,43.5,Slow Passer
4149810,1.0,999.0,Slow Passer
4149922,1.0,54.75,Slow Passer
4150418,1.0,20.75,Fast Passer
4150493,1.0,10.6,Fast Passer
4150996,1.0,27.2,Fast Passer
4151322,1.0,999.0,Slow Passer
4151424,1.0,65.0,Slow Passer
4151497,1.0,7.5,Fast Passer
4151874,1.0,30.0,Fast Passer
4152089,1.0,999.0,Slow Passer
4152139,1.0,35.666666666666664,Slow Passer
4152464,3.0,20.285714285714285,Fast Repeater
4152488,9.0,15.666666666666666,Fast Repeater
4152738,2.5,510.5,Slow Repeater
4152899,1.0,22.25,Fast Passer
4153198,3.0,27.666666666666668,Fast Repeater
4153564,1.5,6.833333333333333,Fast Repeater
4153919,1.0,15.25,Fast Passer
4153931,1.0,19.6,Fast Passer
4154215,2.0,501.3,Slow Repeater
4155073,1.3333333333333333,676.4,Slow Repeater
4155300,1.0,11.5,Fast Passer
4155707,2.0,5.0,Fast Repeater
4155983,1.0,37.0,Slow Passer
4155989,1.0,28.0,Fast Passer
4156023,1.0,515.4166666666666,Slow Passer
4156324,1.0,35.6,Slow Passer
4156608,1.0,45.75,Slow Passer
4156655,1.0,4.0,Fast Passer
4157037,1.0,999.0,Slow Passer
4157945,2.0,52.857142857142854,Slow Repeater
4158404,1.0,509.25,Slow Passer
4158625,1.0,30.5,Slow Passer
4158999,2.0,15.0,Fast Repeater
4159174,1.0,47.0,Slow Passer
4159208,1.0,51.0,Slow Passer
4159288,2.5,27.375,Fast Repeater
4159523,1.0,23.75,Fast Passer
4159731,1.0,29.4,Fast Passer
4160074,1.0,21.6,Fast Passer
4160078,2.0,999.0,Slow Repeater
4160315,1.0,10.333333333333334,Fast Passer
4160440,2.0,40.0,Slow Repeater
4160665,2.3333333333333335,14.295238095238096,Fast Repeater
4160742,1.0,35.6,Slow Passer
4160955,1.0,32.75,Slow Passer
4161643,2.0,6.333333333333333,Fast Repeater
4161696,3.0,22.571428571428573,Fast Repeater
4161741,1.0,999.0,Slow Passer
4162111,1.0,28.666666666666668,Fast Passer
4162465,2.3333333333333335,17.646825396825395,Fast Repeater
4162600,1.0,27.0,Fast Passer
4162726,1.0,999.0,Slow Passer
4163260,1.0,19.8,Fast Passer
4163739,1.0,21.8,Fast Passer
4163891,1.0,19.5,Fast Passer
4164346,1.0,57.5,Slow Passer
4164359,1.0,27.0,Fast Passer
4164474,1.0,41.333333333333336,Slow Passer
4165012,1.0,999.0,Slow Passer
4165094,1.0,26.75,Fast Passer
4165138,1.0,16.8,Fast Passer
